date,day,day_of_week,day_of_year,week_of_year,month,quarter,year,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2020-10-06,6,1,280,41,10,4,2020,590.18,615.12,623.91,671.91,788.25,823.17,819.27,824.61,826.53,830.74,792.53,796.12,809.7,854.01,866.9,868.42,868.52,825.32,838.18,748.65,747.21,723.2,723.3,687.63
2020-10-07,7,2,281,41,10,4,2020,816.66,809.47,837.81,867.53,898.66,913.43,935.92,939.51,948.89,965.78,949.89,960.3,942.34,974.79,993.65,997.51,996.46,964.32,918.51,886.7,873.99,855.03,833.62,822.61
2020-10-08,8,3,282,41,10,4,2020,739.05,740.91,756.69,783.69,816.27,863.03,874.13,867.85,869.15,873.14,868.68,868.13,870.89,887.1,914.75,993.48,899.69,994.23,859.89,819.17,826.87,795.92,792.23,743.82
2020-10-09,9,4,283,41,10,4,2020,623.02,580.35,593.82,662.54,752.0,796.82,766.75,794.36,800.36,785.85,783.26,781.95,780.7,809.52,868.83,875.11,822.02,781.57,769.04,752.62,742.72,720.11,692.78,591.52
2020-10-10,10,5,284,41,10,4,2020,743.96,736.18,738.41,745.85,786.27,822.35,844.32,832.49,869.85,876.19,890.37,880.15,883.84,910.69,932.18,968.75,957.42,908.42,907.56,865.06,812.2,784.85,770.02,735.22
2020-10-11,11,6,285,41,10,4,2020,755.7,744.54,745.46,753.61,758.31,790.63,819.35,836.83,843.43,884.09,885.71,885.72,887.28,903.78,932.53,932.36,925.85,1018.49,961.23,870.77,846.78,807.71,778.98,764.49
2020-10-12,12,0,286,42,10,4,2020,750.53,745.89,761.56,773.52,813.85,872.71,878.1,891.07,894.19,903.48,898.69,925.4,894.08,932.16,957.98,955.83,951.39,916.47,871.47,830.52,783.28,757.79,750.38,741.91
2020-10-13,13,1,287,42,10,4,2020,740.92,742.94,769.58,793.16,825.28,861.75,884.96,881.33,861.47,865.38,870.91,874.5,878.75,888.04,903.75,901.06,907.94,882.31,869.92,835.49,766.78,762.65,759.03,747.5
2020-10-14,14,2,288,42,10,4,2020,621.84,605.61,599.57,655.83,704.44,768.3,779.9,775.68,770.08,770.17,770.23,768.51,771.48,787.23,837.08,835.8,829.14,787.0,753.89,722.98,582.58,574.16,576.89,564.02
2020-10-15,15,3,289,42,10,4,2020,695.68,700.01,713.8,745.6,765.83,809.85,785.88,805.69,786.42,788.61,782.54,772.51,786.89,807.36,818.35,814.84,807.11,783.92,775.92,757.04,721.01,711.94,705.92,700.99
2020-10-16,16,4,290,42,10,4,2020,741.74,745.82,774.64,795.95,816.04,840.06,842.65,846.73,848.46,854.06,852.19,844.93,845.47,855.0,933.97,934.2,859.26,851.27,835.75,822.73,799.49,792.04,781.26,758.37
2020-10-17,17,5,291,42,10,4,2020,674.4,674.75,696.28,682.55,745.15,804.83,834.97,847.63,885.5,891.92,891.57,890.1,893.28,906.83,928.5,928.57,922.29,895.04,847.16,704.02,756.31,673.13,659.01,657.21
2020-10-18,18,6,292,42,10,4,2020,681.19,690.02,691.83,691.13,711.11,731.18,742.25,782.75,768.88,792.29,780.19,742.77,745.22,762.3,822.47,824.98,817.55,842.87,762.15,715.24,712.56,702.52,692.27,691.81
2020-10-19,19,0,293,43,10,4,2020,521.48,525.3,534.94,574.26,639.73,666.5,696.71,684.21,697.17,694.4,631.77,685.04,698.42,717.28,715.96,674.29,673.41,656.72,591.3,517.8,512.58,526.42,513.46,514.71
2020-10-20,20,1,294,43,10,4,2020,414.1,415.86,421.64,456.53,529.77,550.64,559.35,601.34,557.77,531.61,508.95,514.1,521.45,568.36,643.73,632.88,554.12,576.55,497.41,535.97,527.78,538.75,503.66,444.88
2020-10-21,21,2,295,43,10,4,2020,14.32,14.58,237.22,143.67,249.75,264.22,278.93,279.66,229.06,243.97,228.72,210.46,380.5,343.56,461.44,305.21,326.48,281.7,187.02,15.0,15.28,32.43,15.49,15.48
2020-10-22,22,3,296,43,10,4,2020,289.24,384.23,477.88,433.74,449.19,567.62,572.91,586.82,597.51,605.39,594.72,573.35,598.86,603.32,611.95,611.2,483.11,475.16,466.11,395.68,485.07,400.1,366.25,289.48
2020-10-23,23,4,297,43,10,4,2020,702.36,709.51,725.56,727.93,743.5,774.04,786.85,801.21,799.7,819.21,813.92,814.16,815.47,839.08,844.69,835.1,816.21,807.46,796.14,762.9,786.28,768.4,742.64,715.92
2020-10-24,24,5,298,43,10,4,2020,704.7,687.66,707.08,715.89,733.82,763.27,782.16,789.58,815.39,848.11,849.48,849.04,858.16,874.12,885.88,886.66,877.75,851.11,831.04,796.15,800.92,783.85,731.95,706.82
2020-10-25,25,6,299,43,10,4,2020,728.62,727.12,729.14,737.38,757.78,770.95,797.31,759.48,781.01,805.35,783.18,789.21,792.45,779.7,803.04,813.48,775.39,821.91,819.66,794.11,745.93,709.5,687.94,690.82
2020-10-26,26,0,300,44,10,4,2020,597.51,603.94,611.72,666.26,666.97,693.94,742.28,747.87,760.77,767.26,759.76,759.19,710.68,714.44,773.89,762.36,714.83,746.55,737.22,727.65,708.13,684.69,660.94,619.5
2020-10-27,27,1,301,44,10,4,2020,727.34,732.07,752.46,764.98,784.9,825.53,848.76,853.79,861.66,862.63,862.22,863.36,867.32,872.73,881.33,875.4,862.84,852.4,836.12,823.9,810.23,782.99,756.47,731.03
2020-10-28,28,2,302,44,10,4,2020,651.33,596.27,669.91,664.79,683.02,728.39,768.11,776.23,789.74,788.97,767.53,767.75,765.96,794.39,799.31,795.77,785.79,786.3,739.78,766.68,737.36,705.29,677.74,648.66
2020-10-29,29,3,303,44,10,4,2020,778.23,772.86,797.19,796.76,818.67,858.29,875.66,920.46,963.27,960.23,941.4,934.09,950.68,968.76,979.51,969.27,948.26,904.41,877.59,884.36,854.62,833.82,792.56,774.36
2020-10-30,30,4,304,44,10,4,2020,789.26,794.07,810.17,808.12,834.84,874.14,887.57,909.2,899.03,916.42,898.53,898.23,904.23,933.39,935.57,922.05,898.04,897.5,886.76,864.91,832.3,851.31,818.13,804.33
2020-10-31,31,5,305,44,10,4,2020,759.12,760.98,765.24,769.0,780.95,800.52,811.76,834.14,833.13,834.94,841.82,836.59,821.6,853.37,869.9,848.56,821.37,837.55,869.88,829.85,816.74,792.6,768.14,758.24
2020-11-01,1,6,306,44,11,4,2020,287.79,287.39,287.98,287.6,143.61,445.92,467.06,149.7,138.37,86.48,55.83,57.97,169.84,216.47,218.74,203.02,178.93,54.96,376.66,382.76,0.45,0.99,0.46,0.46
2020-11-02,2,0,307,45,11,4,2020,653.74,655.48,732.82,758.27,764.81,792.77,812.94,804.76,825.65,816.63,814.86,824.13,814.89,824.13,831.64,821.88,815.9,801.86,824.03,806.77,774.38,754.8,722.09,652.67
2020-11-03,3,1,308,45,11,4,2020,709.93,716.41,751.84,774.45,772.53,790.45,799.83,797.1,812.66,809.91,807.45,804.81,802.86,811.08,819.75,809.95,801.31,809.84,831.94,811.53,775.59,724.71,723.87,694.95
2020-11-04,4,2,309,45,11,4,2020,652.75,734.34,654.72,731.6,758.48,775.89,787.98,775.6,774.55,772.66,779.48,793.13,809.21,825.26,861.58,853.61,827.33,797.82,790.27,761.28,736.78,736.29,743.04,651.05
2020-11-05,5,3,310,45,11,4,2020,752.94,752.9,790.35,786.91,804.1,817.24,832.95,844.74,849.74,851.93,867.93,867.68,876.65,905.35,918.8,887.29,890.56,869.67,831.79,814.19,787.01,797.82,737.53,748.89
2020-11-06,6,4,311,45,11,4,2020,727.31,728.68,734.7,748.45,770.62,813.3,837.38,845.12,851.86,857.74,842.98,850.78,868.17,899.58,902.37,880.84,854.23,837.09,799.72,768.22,763.59,774.19,728.95,730.02
2020-11-07,7,5,312,45,11,4,2020,723.6,720.65,741.21,727.91,740.14,772.12,798.38,794.41,802.0,809.7,809.52,808.98,844.35,869.46,901.78,891.54,837.77,807.85,783.97,773.72,758.19,772.53,741.73,735.17
2020-11-08,8,6,313,45,11,4,2020,718.4,716.91,719.68,709.96,720.53,739.94,760.23,759.91,772.07,777.98,779.73,784.16,795.82,827.52,898.68,836.3,812.18,793.96,775.46,757.16,734.19,758.21,722.09,712.18
2020-11-09,9,0,314,46,11,4,2020,746.85,750.27,761.1,758.69,779.93,800.66,845.86,846.7,848.11,848.0,841.15,868.86,865.43,884.36,890.84,855.85,839.97,818.83,797.52,782.07,756.45,773.89,760.22,749.91
2020-11-10,10,1,315,46,11,4,2020,718.74,738.1,739.83,742.85,734.4,789.02,805.26,823.31,823.27,828.97,822.68,829.95,831.87,856.6,867.96,834.83,824.44,798.63,775.76,750.49,744.01,755.89,731.82,733.71
2020-11-11,11,2,316,46,11,4,2020,665.5,668.07,702.61,673.55,719.78,750.27,759.09,744.15,757.56,759.53,757.48,767.36,785.42,808.16,831.58,783.58,769.89,752.65,734.71,710.96,701.44,708.96,657.48,665.54
2020-11-12,12,3,317,46,11,4,2020,653.91,657.22,678.9,652.17,673.54,684.99,704.86,710.75,719.31,727.67,729.16,745.57,752.79,764.14,808.91,735.16,717.83,712.91,695.85,672.4,664.85,685.1,651.48,650.2
2020-11-13,13,4,318,46,11,4,2020,697.84,702.1,713.3,706.5,715.43,741.15,755.28,779.3,770.6,787.84,769.64,789.53,800.72,814.5,819.2,795.6,789.31,772.43,747.35,730.22,727.6,741.83,716.77,693.83
2020-11-14,14,5,319,46,11,4,2020,592.9,587.81,593.09,569.93,571.78,612.81,634.26,625.0,645.76,655.96,657.21,665.67,668.45,685.2,689.43,676.23,674.07,679.62,669.06,617.12,535.3,608.53,593.75,572.69
2020-11-15,15,6,320,46,11,4,2020,721.34,721.64,721.98,687.99,722.2,741.33,750.11,760.8,770.55,771.88,782.45,782.45,790.36,814.02,813.67,805.96,804.11,802.37,778.59,745.47,728.29,739.21,721.12,682.74
2020-11-16,16,0,321,47,11,4,2020,684.82,686.29,686.18,695.85,727.03,755.55,785.8,788.7,791.01,789.4,789.18,790.88,794.22,807.48,798.12,793.15,791.23,789.19,752.29,693.54,692.74,716.25,685.02,686.37
2020-11-17,17,1,322,47,11,4,2020,418.67,399.96,428.87,451.79,481.5,515.75,538.96,553.18,413.19,433.07,474.01,473.01,501.8,643.39,639.01,561.39,559.59,553.76,493.38,429.27,454.6,449.04,447.45,431.3
2020-11-18,18,2,323,47,11,4,2020,550.97,546.88,579.9,577.32,600.45,647.02,653.78,673.02,685.84,684.95,676.76,676.44,715.64,751.21,743.91,681.01,665.81,648.99,637.85,611.11,579.17,587.95,557.57,546.97
2020-11-19,19,3,324,47,11,4,2020,716.19,717.24,739.95,741.97,765.33,797.12,811.41,822.96,822.02,826.06,823.1,826.89,859.92,881.36,892.79,862.9,845.55,838.73,804.95,784.31,754.79,765.4,733.16,715.42
2020-11-20,20,4,325,47,11,4,2020,675.85,676.78,738.23,738.59,765.93,791.16,809.3,829.68,846.79,847.42,846.86,853.18,848.72,890.2,886.57,883.45,856.07,849.72,818.77,787.9,771.3,773.71,759.41,721.88
2020-11-21,21,5,326,47,11,4,2020,783.78,813.22,814.96,807.14,823.71,843.01,854.61,856.95,858.76,911.34,899.17,897.33,914.16,954.53,930.35,914.54,890.19,870.34,844.0,831.33,784.84,782.36,782.24,784.52
2020-11-22,22,6,327,47,11,4,2020,716.5,714.48,754.05,745.72,756.75,770.25,784.83,786.66,790.87,823.78,825.29,825.04,867.59,861.5,860.86,838.97,838.89,834.9,827.83,770.4,762.38,759.41,711.16,712.69
2020-11-23,23,0,328,48,11,4,2020,664.06,668.64,678.93,720.74,844.16,862.48,887.34,926.11,914.69,933.23,792.73,806.2,819.4,879.55,880.82,816.59,851.81,906.2,806.84,689.31,677.65,669.17,663.98,657.97
2020-11-24,24,1,329,48,11,4,2020,690.37,700.22,717.34,735.01,752.88,767.85,804.77,807.45,769.28,768.97,768.2,768.98,806.05,812.17,822.65,814.81,820.53,763.04,748.44,731.45,699.74,701.91,695.01,690.37
2020-11-25,25,2,330,48,11,4,2020,70.81,54.64,56.41,62.71,326.61,373.64,417.64,378.3,344.89,344.15,342.84,342.33,392.29,469.94,435.65,427.94,365.76,338.65,91.26,89.23,203.46,186.65,56.62,124.44
2020-11-26,26,3,331,48,11,4,2020,633.58,645.47,665.66,687.33,710.94,727.55,758.81,789.72,802.46,803.02,801.53,806.73,808.93,820.44,818.56,808.49,803.83,794.4,765.43,713.37,695.89,643.55,640.56,638.28
2020-11-27,27,4,332,48,11,4,2020,144.7,139.56,110.13,187.27,289.53,315.45,345.84,289.53,293.11,297.46,297.03,296.64,332.13,653.27,633.97,292.88,289.48,282.67,255.64,250.0,220.89,189.71,42.88,41.96
2020-11-28,28,5,333,48,11,4,2020,633.2,635.23,638.94,642.32,737.88,822.25,857.0,870.7,886.03,870.52,883.33,903.87,901.84,904.7,886.45,874.64,847.1,778.51,727.55,694.63,662.97,627.02,615.72,613.98
2020-11-29,29,6,334,48,11,4,2020,509.42,519.02,522.71,538.21,547.28,552.4,690.02,638.68,576.64,716.89,716.9,603.9,695.46,787.96,791.9,740.22,740.35,629.02,593.26,581.13,557.52,542.38,530.39,521.13
2020-11-30,30,0,335,49,11,4,2020,615.23,615.77,620.31,627.86,683.14,720.53,758.04,747.73,707.3,706.4,699.18,720.35,841.72,913.03,851.23,726.13,709.33,686.26,670.28,651.95,627.73,611.06,610.71,600.01
2020-12-01,1,1,336,49,12,4,2020,525.34,508.64,520.43,559.91,611.28,627.8,639.06,613.45,626.06,651.07,646.31,644.98,675.31,681.6,822.36,641.22,651.39,605.29,590.84,593.71,566.74,549.9,547.55,525.52
2020-12-02,2,2,337,49,12,4,2020,549.92,530.35,549.77,601.16,651.4,677.81,701.37,714.14,711.88,696.02,691.06,700.08,724.0,738.03,743.62,727.23,702.94,686.69,633.13,629.18,609.0,583.84,569.98,560.89
2020-12-03,3,3,338,49,12,4,2020,473.93,588.48,595.72,650.36,705.04,726.37,756.19,774.86,754.37,765.77,761.71,760.49,784.13,813.39,807.78,781.66,768.67,743.88,694.25,673.96,667.18,638.05,597.85,562.5
2020-12-04,4,4,339,49,12,4,2020,681.82,679.64,689.89,708.19,725.31,736.62,776.3,765.6,830.47,846.06,794.49,900.52,907.06,950.69,929.54,877.54,817.0,773.77,759.09,728.89,719.2,712.86,695.7,687.93
2020-12-05,5,5,340,49,12,4,2020,709.64,704.22,707.23,702.9,716.66,755.9,777.8,786.91,758.96,765.12,766.34,768.79,777.17,791.86,804.13,782.85,777.75,773.38,754.23,732.23,751.24,726.94,715.05,703.14
2020-12-06,6,6,341,49,12,4,2020,681.25,681.73,683.65,673.65,692.37,704.71,728.81,731.71,737.37,746.23,750.26,755.37,763.6,787.77,804.19,799.87,801.66,792.85,774.42,731.84,741.8,708.01,696.76,681.28
2020-12-07,7,0,342,50,12,4,2020,579.19,585.53,603.01,606.72,765.15,801.19,846.94,854.19,851.99,853.59,846.26,837.95,858.48,876.43,875.31,823.18,736.09,707.27,667.23,651.88,656.44,634.45,608.1,588.76
2020-12-08,8,1,343,50,12,4,2020,702.08,705.84,716.41,715.64,735.88,787.72,825.91,847.85,929.32,926.32,834.85,829.86,964.35,983.72,852.92,842.2,833.74,810.56,787.91,762.55,760.34,747.94,716.28,703.62
2020-12-09,9,2,344,50,12,4,2020,740.65,742.71,753.81,755.93,770.35,822.16,867.65,913.96,1009.8,915.07,899.72,879.64,907.01,961.92,926.12,916.36,900.23,876.16,854.8,827.14,817.24,799.2,762.89,747.45
2020-12-10,10,3,345,50,12,4,2020,738.43,739.75,752.7,758.64,774.42,832.42,915.67,932.04,930.73,928.28,909.82,911.3,930.01,960.5,966.07,933.13,913.2,892.57,843.32,808.85,807.38,754.33,747.1,734.25
2020-12-11,11,4,346,50,12,4,2020,695.64,697.9,711.4,710.59,748.57,789.98,845.82,904.64,904.2,901.62,887.48,888.38,904.49,926.92,920.69,908.1,886.26,856.98,817.25,751.31,802.81,765.22,719.39,705.31
2020-12-12,12,5,347,50,12,4,2020,724.39,723.77,726.68,734.37,766.37,798.33,908.82,929.04,881.56,893.36,879.38,878.43,903.53,915.77,921.71,915.91,900.4,928.56,897.54,861.88,805.4,781.62,731.64,719.34
2020-12-13,13,6,348,50,12,4,2020,778.72,772.81,780.42,774.91,793.23,795.03,824.38,832.72,863.19,891.69,893.07,893.01,923.1,946.13,939.96,944.77,982.04,963.39,911.59,882.69,881.29,856.37,796.17,772.43
2020-12-14,14,0,349,51,12,4,2020,731.93,732.92,759.68,798.12,859.82,876.33,945.01,866.88,854.77,854.09,791.59,866.9,890.1,965.36,994.08,963.47,971.02,891.54,837.43,808.11,803.02,769.98,733.33,725.26
2020-12-15,15,1,350,51,12,4,2020,326.39,322.73,644.66,684.74,728.35,790.41,842.15,846.2,841.08,836.86,832.56,840.05,850.18,868.83,884.1,842.82,878.74,880.91,639.4,406.16,403.73,377.86,348.7,326.65
2020-12-16,16,2,351,51,12,4,2020,742.87,747.02,760.64,780.64,825.89,818.96,815.78,826.28,912.87,914.3,907.14,915.32,937.4,994.45,993.03,972.96,975.24,938.56,850.02,821.26,812.42,798.69,761.87,748.83
2020-12-17,17,3,352,51,12,4,2020,726.82,726.76,742.89,807.38,865.87,944.03,1038.22,1042.93,1026.51,1019.19,1011.05,1014.01,1057.58,1075.53,1065.25,1048.29,1050.18,1041.82,976.02,848.31,826.68,791.19,740.57,727.44
2020-12-18,18,4,353,51,12,4,2020,798.73,800.73,812.35,815.74,854.63,856.82,914.06,931.46,932.61,927.11,911.23,911.75,964.82,998.55,1008.36,966.0,986.96,1058.33,911.4,888.52,893.14,860.74,836.7,810.7
2020-12-19,19,5,354,51,12,4,2020,758.09,757.21,763.17,756.61,783.77,954.15,943.6,1007.76,1047.58,1050.41,1045.2,1037.32,1031.26,1046.25,1041.58,1035.01,1056.26,1010.46,882.09,862.7,857.74,809.46,773.91,751.63
2020-12-20,20,6,355,51,12,4,2020,808.88,805.94,806.67,815.36,824.43,870.41,901.94,974.69,942.35,1055.01,968.84,1005.4,1039.55,1089.17,1096.35,1061.98,998.45,987.0,963.94,938.46,898.13,869.73,823.08,808.97
2020-12-21,21,0,356,52,12,4,2020,744.32,745.78,761.66,858.02,882.86,951.79,1024.84,1060.47,1040.01,1048.82,1064.36,1069.61,1080.01,1084.61,1081.24,1055.69,1011.17,941.85,943.65,887.9,821.05,826.57,796.46,754.24
2020-12-22,22,1,357,52,12,4,2020,753.28,759.69,764.14,819.04,840.15,876.37,928.61,1030.46,991.47,1004.02,964.23,1008.62,1033.98,1039.13,1055.82,1030.59,991.55,923.19,919.74,864.47,821.48,794.06,759.59,751.47
2020-12-23,23,2,358,52,12,4,2020,334.02,335.56,681.57,742.55,758.48,826.61,911.66,963.96,955.68,928.08,912.02,925.97,943.31,963.69,961.71,915.03,877.04,914.78,483.5,450.76,407.43,371.01,348.37,324.19
2020-12-24,24,3,359,52,12,4,2020,596.62,602.17,619.23,648.23,772.5,839.8,937.8,952.15,931.61,905.58,867.12,934.37,1017.38,1027.52,988.42,950.24,865.62,783.13,781.05,755.21,706.84,640.53,622.32,607.52
2020-12-25,25,4,360,52,12,4,2020,613.0,616.34,634.0,738.77,772.69,869.85,903.76,909.95,902.52,882.83,825.19,920.24,1000.89,924.76,964.88,985.27,883.88,870.05,816.69,769.63,685.37,617.39,557.47,553.59
2020-12-26,26,5,361,52,12,4,2020,746.08,739.87,742.8,759.76,763.9,855.14,928.9,993.91,1046.62,1049.4,1043.53,1048.33,1061.83,1095.01,1108.05,1072.22,1046.73,974.07,942.83,834.75,776.43,753.87,744.14,731.19
2020-12-27,27,6,362,52,12,4,2020,732.51,730.78,735.23,742.58,743.71,762.66,780.02,782.21,781.91,810.7,820.21,824.18,865.14,877.14,886.54,847.02,840.68,829.85,845.46,812.98,774.79,762.91,746.35,732.52
2020-12-28,28,0,363,53,12,4,2020,771.83,774.23,791.66,806.6,818.24,843.97,870.04,918.99,911.98,905.97,900.46,914.83,939.32,968.66,969.03,917.28,906.18,886.47,895.41,857.78,831.57,813.63,789.27,774.88
2020-12-29,29,1,364,53,12,4,2020,758.74,760.48,770.31,797.8,814.7,840.03,878.32,915.14,891.79,884.27,884.31,889.05,901.45,943.47,941.42,925.62,884.21,867.61,881.42,855.91,821.43,789.56,773.54,754.88
2020-12-30,30,2,365,53,12,4,2020,812.15,813.2,825.07,843.59,847.38,867.93,886.33,908.69,911.12,909.99,908.71,912.4,937.58,1006.25,968.81,946.34,921.38,936.75,914.38,892.38,874.93,842.24,823.8,806.89
2020-12-31,31,3,366,53,12,4,2020,761.1,762.24,782.57,790.42,798.01,823.17,830.05,829.47,825.52,819.45,815.19,822.49,826.12,837.23,843.31,842.29,835.05,842.71,817.5,792.52,781.19,774.67,768.56,759.53
2021-01-01,1,4,1,53,1,1,2021,761.4,761.48,762.02,778.04,765.16,780.23,785.26,773.78,771.27,758.59,758.83,763.19,788.28,818.01,820.57,820.35,813.37,823.38,817.59,785.02,774.75,767.71,761.43,758.27
2021-01-02,2,5,2,53,1,1,2021,800.14,781.05,789.85,799.62,804.61,822.15,825.73,834.34,836.11,835.21,826.59,825.86,842.22,851.62,873.55,896.7,884.55,887.52,835.89,818.96,803.84,808.93,814.74,775.71
2021-01-03,3,6,3,53,1,1,2021,804.04,800.88,806.62,827.5,833.35,850.49,864.11,870.54,893.89,919.04,912.21,899.03,921.87,945.6,967.08,956.26,940.22,960.63,930.37,891.95,859.19,829.58,819.58,811.11
2021-01-04,4,0,4,1,1,1,2021,807.17,804.78,806.86,818.45,818.01,837.45,858.22,865.52,926.02,921.64,921.15,920.9,953.89,996.6,995.56,984.95,949.19,960.4,930.37,903.48,879.96,841.65,827.77,812.36
2021-01-05,5,1,5,1,1,1,2021,839.0,832.62,833.43,839.18,840.01,859.54,880.1,889.1,922.41,955.44,955.55,955.64,990.96,1025.47,1018.15,971.49,959.1,984.94,962.18,924.79,900.31,860.83,850.83,835.66
2021-01-06,6,2,6,1,1,1,2021,811.88,805.94,813.0,820.16,832.29,830.98,911.58,896.52,919.39,991.42,930.34,915.58,972.29,1040.25,1085.84,1011.8,931.12,960.87,923.62,902.11,883.11,840.11,830.64,813.43
2021-01-07,7,3,7,1,1,1,2021,678.34,677.27,706.12,826.32,827.99,848.56,853.74,785.92,781.83,766.45,825.26,828.87,804.33,888.76,895.68,882.57,799.21,782.65,734.54,717.5,703.54,695.25,687.75,677.33
2021-01-08,8,4,8,1,1,1,2021,797.8,782.25,799.29,815.49,830.03,842.63,905.6,929.22,893.86,903.92,905.82,903.99,912.66,1007.8,1016.87,936.16,913.72,933.38,909.55,869.58,826.15,810.2,800.51,786.17
2021-01-09,9,5,9,1,1,1,2021,786.08,785.93,790.47,796.64,795.17,826.52,845.43,917.4,967.91,889.99,890.14,888.27,947.76,936.45,949.19,931.93,903.89,923.51,907.63,879.27,831.55,813.24,806.82,786.56
2021-01-10,10,6,10,1,1,1,2021,769.51,765.87,769.64,775.64,775.13,785.96,803.48,844.78,842.57,867.43,881.52,881.21,883.81,931.94,932.9,910.79,902.08,912.47,902.54,876.07,850.43,796.94,788.54,772.12
2021-01-11,11,0,11,2,1,1,2021,790.2,791.44,800.77,813.8,817.75,831.68,855.06,873.87,872.7,856.14,847.25,846.58,848.09,851.75,855.65,847.27,840.73,846.86,834.43,825.24,814.58,802.88,796.15,772.6
2021-01-12,12,1,12,2,1,1,2021,642.23,636.22,660.96,676.4,659.0,667.76,730.74,753.28,751.89,749.85,745.72,743.16,739.24,812.98,833.22,764.77,759.88,778.33,740.39,723.35,668.91,656.04,650.5,648.1
2021-01-13,13,2,13,2,1,1,2021,713.4,708.03,722.45,741.99,766.8,787.77,802.4,847.1,803.53,794.51,789.45,794.89,819.49,849.85,897.15,863.04,791.22,809.25,786.92,762.65,749.03,740.36,731.86,715.83
2021-01-14,14,3,14,2,1,1,2021,621.9,624.71,661.81,741.65,755.93,800.08,908.05,918.93,913.09,900.25,896.27,879.84,908.76,931.37,980.82,945.89,895.27,871.79,813.64,715.85,699.37,631.81,626.31,623.37
2021-01-15,15,4,15,2,1,1,2021,778.13,781.79,791.74,819.17,826.78,849.51,914.58,907.65,908.52,903.28,886.83,902.95,899.16,968.55,986.37,968.32,908.79,979.85,861.08,833.0,811.1,808.54,801.7,795.35
2021-01-16,16,5,16,2,1,1,2021,776.38,773.52,774.5,780.31,797.49,816.72,954.57,989.38,1030.58,1032.38,1033.17,1027.99,984.31,1004.39,1017.47,1000.52,918.97,946.23,919.14,833.27,803.65,790.46,784.62,776.81
2021-01-17,17,6,17,2,1,1,2021,786.7,784.02,786.5,790.13,790.46,801.67,820.13,826.72,846.07,867.16,868.21,878.13,929.73,971.57,1072.81,995.41,986.15,1000.09,910.66,860.22,828.08,815.57,803.36,786.95
2021-01-18,18,0,18,3,1,1,2021,781.2,784.13,797.63,831.44,834.72,899.45,1020.7,1038.53,1035.69,1023.0,1022.39,1032.16,1034.18,1050.48,1062.9,1032.85,995.45,994.12,936.89,819.57,795.44,788.47,786.69,783.31
2021-01-19,19,1,19,3,1,1,2021,766.62,768.55,783.35,815.22,820.04,875.37,975.24,968.44,926.78,941.38,897.62,911.14,897.06,980.54,1012.32,980.4,906.37,970.64,816.71,791.71,780.59,775.57,773.96,766.68
2021-01-20,20,2,20,3,1,1,2021,789.02,789.94,799.6,820.01,829.29,858.78,967.05,965.9,938.3,907.5,860.55,862.77,895.28,974.35,1015.89,977.34,911.09,965.58,874.52,821.42,800.86,795.05,790.7,789.73
2021-01-21,21,3,21,3,1,1,2021,716.28,727.0,742.45,769.54,777.7,821.3,878.47,886.51,791.79,762.55,746.49,755.23,771.4,780.35,792.0,771.07,757.73,830.92,762.08,751.29,728.49,715.12,710.75,708.32
2021-01-22,22,4,22,3,1,1,2021,768.27,768.61,783.69,804.14,809.02,883.15,975.69,986.13,935.7,927.4,890.17,871.66,884.78,970.07,1031.99,951.35,820.63,931.64,866.37,804.61,790.19,784.08,781.58,777.15
2021-01-23,23,5,23,3,1,1,2021,781.54,774.03,777.51,783.76,786.04,803.19,838.56,899.06,892.05,861.14,853.68,856.99,904.39,957.79,965.98,948.69,852.92,936.17,902.49,864.62,836.03,811.41,795.27,788.85
